N,b_directa,b_telescopica,b_referencia,error_b_directa,error_b_telescopica,c_racionalizada,c_sustractiva,diferencia_c
8680,0.9998848058979382,0.9998848058979378,0.999884805897938,1.1103509305035697e-16,2.2207018610071393e-16,4.714009756802488,4.714009756842551,4.006306397741355e-11
8690,0.9998849384420666,0.9998849384420663,0.9998849384420665,1.1103507833161376e-16,2.2207015666322753e-16,4.714585428960709,4.71458542899918,3.8470560070891224e-11
8700,0.999885070681531,0.9998850706815307,0.9998850706815309,1.1103506364670675e-16,2.220701272934135e-16,4.715160439084224,4.715160439121882,3.765787681686561e-11
8710,0.9998852026173805,0.9998852026173801,0.9998852026173803,1.1103504899551938e-16,2.2207009799103876e-16,4.715734788693989,4.715734788731333,3.7344349834711466e-11
8720,0.9998853342506593,0.999885334250659,0.9998853342506593,0.0,3.3310510313380704e-16,4.7163084793057255,4.716308479342751,3.702549378203912e-11
8730,0.9998854655824075,0.9998854655824072,0.9998854655824075,0.0,3.3310505938152034e-16,4.7168815124299455,4.716881512464078,3.413269666907581e-11
8740,0.9998855966136599,0.9998855966136596,0.9998855966136597,2.2207001048623555e-16,1.1103500524311777e-16,4.717453889571975,4.717453889605076,3.310063334538427e-11
8750,0.9998857273454465,0.9998857273454461,0.9998857273454462,2.2206998145130846e-16,1.1103499072565423e-16,4.718025612231971,4.718025612262772,3.080113941678064e-11
8760,0.9998858577787927,0.9998858577787924,0.9998858577787924,3.331049287240067e-16,0.0,4.718596681904953,4.718596681934195,2.924238629020692e-11
8770,0.9998859879147194,0.999885987914719,0.9998859879147189,4.441398471601937e-16,1.1103496179004843e-16,4.719167100080824,4.719167100110917,3.009237303785994e-11
8780,0.9998861177542424,0.9998861177542421,0.9998861177542421,3.3310484211503987e-16,0.0,4.719736868244395,4.719736868275413,3.1017854951187473e-11
8790,0.9998862472983735,0.9998862472983732,0.9998862472983734,1.1103493298611776e-16,2.220698659722355e-16,4.7203059878754035,4.720305987908341,3.2937208516159444e-11
8800,0.9998863765481197,0.9998863765481194,0.9998863765481195,2.220698372665001e-16,1.1103491863325004e-16,4.720874460448544,4.720874460481263,3.2718716624913213e-11
8810,0.9998865055044833,0.999886505504483,0.999886505504483,3.331047129388963e-16,0.0,4.721442287433484,4.7214422874675614,3.4077629607054405e-11
8820,0.9998866341684619,0.9998866341684616,0.9998866341684616,3.331046700754594e-16,0.0,4.722009470294888,4.722009470327884,3.299582829185965e-11
8830,0.9998867625410489,0.9998867625410486,0.9998867625410486,3.331046273091084e-16,0.0,4.722576010492445,4.7225760105265175,3.4072300536536204e-11
8840,0.999886890623233,0.9998868906232327,0.9998868906232327,3.331045846395139e-16,0.0,4.723141909480888,4.723141909515015,3.412736759855761e-11
8850,0.9998870184159986,0.9998870184159983,0.9998870184159981,4.441393894217971e-16,1.1103484735544927e-16,4.723707168710013,4.723707168743112,3.309885698854487e-11
8860,0.9998871459203253,0.999887145920325,0.999887145920325,3.331044995892837e-16,0.0,4.724271789624708,4.724271789653266,2.8558488907037827e-11
8870,0.999887273137189,0.9998872731371886,0.9998872731371886,3.331044572079965e-16,0.0,4.724835773664967,4.7248357736933935,2.8426150322502508e-11
8880,0.9998874000675603,0.9998874000675599,0.9998874000675599,3.3310441492216267e-16,0.0,4.725399122265921,4.7253991222932195,2.729816372948335e-11
8890,0.9998875267124061,0.9998875267124058,0.9998875267124058,3.331043727314601e-16,0.0,4.725961836857856,4.725961836886108,2.8252067352241284e-11
8900,0.9998876530726888,0.9998876530726885,0.9998876530726885,3.33104330635568e-16,0.0,4.726523918866232,4.726523918894508,2.8276048169573187e-11
8910,0.9998877791493662,0.9998877791493659,0.999887779149366,2.2206952575611156e-16,1.1103476287805578e-16,4.727085369711705,4.727085369740871,2.916600294611271e-11
8920,0.9998879049433922,0.9998879049433919,0.999887904943392,2.220694978179601e-16,1.1103474890898006e-16,4.727646190810154,4.727646190840368,3.021405348135886e-11
8930,0.9998880304557164,0.9998880304557161,0.9998880304557161,3.331042049135702e-16,0.0,4.7282063835727,4.7282063836009,2.8199664825478976e-11
8940,0.9998881556872835,0.9998881556872832,0.9998881556872833,2.2206944212916164e-16,1.1103472106458082e-16,4.728765949405725,4.728765949434,2.8275159991153487e-11
8950,0.9998882806390351,0.9998882806390348,0.9998882806390348,3.331041215671433e-16,0.0,4.72932488971089,4.729324889736653,2.5763391420241533e-11
8960,0.9998884053119075,0.9998884053119071,0.9998884053119071,3.3310408003346075e-16,0.0,4.729883205885167,4.7298832059131195,2.795275122480234e-11
8970,0.9998885297068335,0.9998885297068332,0.9998885297068332,3.331040385923839e-16,0.0,4.730440899320851,4.730440899347649,2.679811927919218e-11
8980,0.9998886538247415,0.9998886538247411,0.9998886538247411,3.331039972436035e-16,0.0,4.730997971405586,4.730997971435408,2.9822366798271105e-11
8990,0.9998887776665558,0.9998887776665555,0.9998887776665555,3.331039559868114e-16,0.0,4.731554423522375,4.73155442355337,3.099476231227527e-11
9000,0.999888901233197,0.9998889012331966,0.9998889012331963,6.662078296434023e-16,3.3310391482170113e-16,4.732110257049619,4.73211025708033,3.071054521797123e-11
9010,0.9998890245255806,0.9998890245255803,0.9998890245255798,7.772423720785905e-16,4.441384983306231e-16,4.73266547336112,4.732665473389624,2.850431002343612e-11
9020,0.9998891475446188,0.9998891475446184,0.9998891475446181,6.662076655306123e-16,3.3310383276530613e-16,4.733220073826112,4.733220073856409,3.029754225281067e-11
9030,0.9998892702912199,0.9998892702912195,0.9998892702912191,7.772421810379682e-16,4.441383891645533e-16,4.733774059809275,4.733774059841289,3.2013502959671314e-11
9040,0.9998893927662875,0.9998893927662872,0.999889392766287,5.551729184533208e-16,2.2206916738132833e-16,4.73432743267076,4.734327432701229,3.0468960687812796e-11
9050,0.9998895149707221,0.9998895149707218,0.9998895149707214,6.66207420721478e-16,3.33103710360739e-16,4.734880193766206,4.734880193796834,3.062794462493912e-11
9060,0.9998896369054195,0.9998896369054192,0.9998896369054189,6.662073394787115e-16,3.3310366973935573e-16,4.735432344446764,4.735432344479613,3.284927885260913e-11
9070,0.9998897585712717,0.9998897585712714,0.999889758571271,6.662072584150912e-16,3.331036292075456e-16,4.73598388605911,4.735983886093799,3.468958453822779e-11
9080,0.999889879969167,0.9998898799691667,0.9998898799691663,6.662071775300252e-16,3.331035887650126e-16,4.736534819945468,4.736534819979988,3.451994246006507e-11
9090,0.9998900010999897,0.9998900010999894,0.999890001099989,6.662070968229239e-16,3.3310354841146195e-16,4.737085147443632,4.737085147476955,3.33226779503093e-11
9100,0.99989012196462,0.9998901219646197,0.9998901219646192,7.772415190087346e-16,4.441380108621341e-16,4.737634869886984,4.737634869921657,3.467359732667319e-11
9110,0.9998902425639344,0.9998902425639341,0.9998902425639337,7.77241425263651e-16,4.441379572935149e-16,4.738183988604511,4.738183988640139,3.5627500949431123e-11
9120,0.9998903628988056,0.9998903628988053,0.999890362898805,6.662068557635561e-16,3.3310342788177806e-16,4.7387325049208275,4.738732504952986,3.2158276042082434e-11
9130,0.9998904829701026,0.9998904829701023,0.9998904829701019,7.772412383895524e-16,4.441378505083156e-16,4.739280420156193,4.73928042018806,3.186695352042079e-11
9140,0.9998906027786902,0.9998906027786899,0.9998906027786895,7.772411452591892e-16,4.441377972909652e-16,4.739827735626533,4.739827735656854,3.0320634891722875e-11
9150,0.9998907223254296,0.9998907223254293,0.9998907223254289,7.772410523323897e-16,4.441377441899369e-16,4.740374452643454,4.740374452672676,2.922195818655382e-11
9160,0.9998908416111786,0.9998908416111782,0.9998908416111778,7.772409596084871e-16,4.441376912048497e-16,4.740920572514264,4.740920572541563,2.729905190790305e-11
9170,0.9998909606367905,0.9998909606367902,0.9998909606367898,6.662064575029865e-16,3.3310322875149325e-16,4.741466096541993,4.741466096569547,2.7553959114356985e-11
9180,0.9998910794031157,0.9998910794031154,0.9998910794031152,5.551719819762288e-16,2.220687927904915e-16,4.742011026025413,4.742011026055388,2.9975133486459526e-11
9190,0.9998911979110006,0.9998911979110002,0.9998911979109999,6.66206299412175e-16,3.331031497060875e-16,4.7425553622590515,4.742555362292387,3.33351124481851e-11
9200,0.9998913161612876,0.9998913161612872,0.9998913161612868,7.772405907286137e-16,4.441374804163506e-16,4.743099106533213,4.74309910656475,3.1536551148292347e-11
9210,0.9998914341548157,0.9998914341548154,0.9998914341548149,8.882748560106247e-16,5.551717850066404e-16,4.743642260133998,4.743642260162141,2.8142821406618168e-11
9220,0.9998915518924201,0.9998915518924197,0.9998915518924195,5.551717196349549e-16,2.2206868785398197e-16,4.74418482434332,4.744184824372405,2.908517870992e-11
9230,0.9998916693749331,0.9998916693749328,0.9998916693749323,7.772403161668877e-16,4.441373235239359e-16,4.744726800438922,4.7447268004651955,2.6273205833149404e-11
9240,0.9998917866031825,0.9998917866031821,0.9998917866031815,9.993088607689355e-16,6.662059071792904e-16,4.7452681896944,4.745268189721082,2.6681767906211462e-11
9250,0.9998919035779925,0.9998919035779922,0.9998919035779915,9.993087438623343e-16,6.662058292415561e-16,4.745808993379214,4.745808993402442,2.3228530210417375e-11
9260,0.9998920203001845,0.9998920203001842,0.9998920203001835,9.993086272082308e-16,6.662057514721539e-16,4.746349212758712,4.74634921278257,2.3857360531565064e-11
9270,0.999892136770576,0.9998921367705756,0.9998921367705749,1.1103427897842317e-15,7.772399528489621e-16,4.746888849094143,4.746888849116567,2.2423840562169062e-11
9280,0.9998922529899805,0.9998922529899802,0.9998922529899795,9.993083946542533e-16,6.662055964361688e-16,4.747427903642676,4.747427903666812,2.4135360376931203e-11
9290,0.9998923689592089,0.9998923689592085,0.9998923689592079,9.993082787527553e-16,6.662055191685035e-16,4.7479663776574235,4.747966377682951,2.55271359606013e-11
9300,0.9998924846790678,0.9998924846790674,0.9998924846790668,9.993081631005077e-16,6.662054420670053e-16,4.7485042723874455,4.74850427241281,2.5364599309796176e-11
9310,0.9998926001503606,0.9998926001503603,0.9998926001503597,8.882738201748515e-16,5.551711376092821e-16,4.749041589077784,4.749041589104217,2.6433077948695427e-11
9320,0.9998927153738878,0.9998927153738875,0.9998927153738869,8.88273717813827e-16,5.551710736336418e-16,4.749578328969463,4.749578328995903,2.6440183376053028e-11
9330,0.9998928303504456,0.9998928303504453,0.9998928303504447,8.88273615672226e-16,5.551710097951412e-16,4.750114493299521,4.750114493324781,2.525979425627156e-11
9340,0.9998929450808273,0.9998929450808269,0.9998929450808265,7.772393245306757e-16,4.441367568746718e-16,4.750650083301018,4.750650083327764,2.674571675242987e-11
9350,0.9998930595658228,0.9998930595658224,0.9998930595658219,8.882734120444781e-16,5.551708825277988e-16,4.751185100203056,4.751185100229031,2.5974777884130162e-11
9360,0.9998931738062183,0.999893173806218,0.9998931738062173,9.993074743765472e-16,6.662049829176981e-16,4.751719545230794,4.7517195452582195,2.7425173243500467e-11
9370,0.9998932878027968,0.9998932878027965,0.9998932878027958,9.993073604467565e-16,6.662049069645043e-16,4.752253419605471,4.7522534196322335,2.6762592142404174e-11
9380,0.9998934015563383,0.999893401556338,0.9998934015563373,9.993072467598863e-16,6.662048311732575e-16,4.752786724544416,4.752786724567977,2.3560708939385222e-11
9390,0.9998935150676187,0.9998935150676184,0.9998935150676179,7.772388814673473e-16,4.441365036956271e-16,4.7533194612610625,4.753319461282353,2.1290524898631702e-11
9400,0.9998936283374117,0.9998936283374114,0.9998936283374109,7.772387934202944e-16,4.441364533830254e-16,4.753851630964977,4.7538516309868095,2.1832313734648778e-11
9410,0.9998937413664868,0.9998937413664865,0.999893741366486,7.772387055603766e-16,4.441364031773581e-16,4.754383234861862,4.754383234883698,2.183586644832758e-11
9420,0.9998938541556105,0.9998938541556102,0.9998938541556098,6.662045296174267e-16,3.3310226480871337e-16,4.754914274153584,4.75491427417719,2.360600603878993e-11
9430,0.9998939667055461,0.9998939667055458,0.9998939667055455,5.55170378856832e-16,2.220681515427328e-16,4.755444750038179,4.7554447500623604,2.418154565475561e-11
9440,0.9998940790170538,0.9998940790170535,0.9998940790170533,5.551703164982046e-16,2.2206812659928184e-16,4.7559746637098765,4.755974663734286,2.4409807508618542e-11
9450,0.9998941910908905,0.9998941910908902,0.9998941910908898,6.662043051258638e-16,3.331021525629319e-16,4.756504016359111,4.7565040163825865,2.347544381109401e-11
9460,0.9998943029278095,0.9998943029278091,0.9998943029278089,5.551701921764591e-16,2.2206807687058364e-16,4.757032809172542,4.75703280919688,2.4337865056622832e-11
9470,0.9998944145285613,0.999894414528561,0.9998944145285609,4.441361041700045e-16,1.1103402604250113e-16,4.757561043333069,4.757561043354053,2.098410334383516e-11
9480,0.9998945258938934,0.999894525893893,0.999894525893893,3.331020410275667e-16,0.0,4.75808872001984,4.758088720040086,2.0246027077064355e-11
9490,0.9998946370245498,0.9998946370245495,0.9998946370245496,2.22068002670545e-16,1.110340013352725e-16,4.758615840408282,4.758615840428228,1.9945822771205712e-11
9500,0.9998947479212716,0.9998947479212713,0.9998947479212714,2.2206797804133923e-16,1.1103398902066961e-16,4.759142405670106,4.759142405688089,1.7982948463668436e-11
9510,0.9998948585847968,0.9998948585847964,0.9998948585847965,2.2206795346392985e-16,1.1103397673196492e-16,4.75966841697332,4.759668416992917,1.9596768652263563e-11
9520,0.99989496901586,0.9998949690158596,0.9998949690158597,2.220679289381537e-16,1.1103396446907684e-16,4.760193875482257,4.760193875503227,2.0970780667539657e-11
9530,0.9998950792151926,0.9998950792151923,0.9998950792151925,1.1103395223192412e-16,2.2206790446384823e-16,4.760718782357575,4.760718782379535,2.1960211427085596e-11
9540,0.9998951891835238,0.9998951891835235,0.9998951891835237,1.1103394002042579e-16,2.2206788004085157e-16,4.761243138756288,4.761243138778718,2.2430057811106963e-11
9550,0.9998952989215789,0.9998952989215786,0.9998952989215789,0.0,3.3310178350350375e-16,4.761766945831767,4.761766945854014,2.2247093056648737e-11
9560,0.9998954084300806,0.9998954084300803,0.9998954084300805,1.1103391567407032e-16,2.2206783134814063e-16,4.76229020473377,4.762290204756845,2.3075763522228954e-11
9570,0.9998955177097484,0.999895517709748,0.9998955177097482,2.22067807078106e-16,1.11033903539053e-16,4.76281291660844,4.762812916633174,2.4733992631809087e-11
9580,0.9998956267612986,0.9998956267612983,0.9998956267612984,2.2206778285873956e-16,1.1103389142936978e-16,4.763335082598338,4.763335082621688,2.3350210653916292e-11
9590,0.9998957355854449,0.9998957355854445,0.9998957355854446,2.220677586898827e-16,1.1103387934494136e-16,4.76385670384244,4.763856703864712,2.227196205240034e-11
9600,0.9998958441828978,0.9998958441828975,0.9998958441828976,2.220677345713777e-16,1.1103386728568885e-16,4.764377781476167,4.764377781499115,2.2947865829792136e-11
9610,0.9998959525543648,0.9998959525543645,0.9998959525543648,0.0,3.331015657546008e-16,4.764898316631394,4.764898316654489,2.3095303447462356e-11
9620,0.9998960607005509,0.9998960607005506,0.9998960607005509,0.0,3.3310152972719223e-16,4.765418310436461,4.765418310460427,2.396571829876848e-11
9630,0.9998961686221577,0.9998961686221574,0.9998961686221576,1.110338312582023e-16,2.220676625164046e-16,4.765937764016194,4.765937764041063,2.4868995751603507e-11
9640,0.999896276319884,0.9998962763198836,0.9998962763198839,1.1103381929887069e-16,2.2206763859774137e-16,4.7664566784919185,4.766456678518716,2.679723110077248e-11
9650,0.9998963837944256,0.9998963837944252,0.9998963837944255,1.1103380736432525e-16,2.220676147286505e-16,4.766975054981466,4.766975055008424,2.69579913947382e-11
9660,0.9998964910464757,0.9998964910464754,0.9998964910464755,2.22067590908978e-16,1.11033795454489e-16,4.767492894599202,4.767492894628867,2.966515921798418e-11
9670,0.9998965980767244,0.999896598076724,0.9998965980767243,1.110337835692853e-16,2.220675671385706e-16,4.768010198456029,4.768010198484171,2.8141933228198468e-11
9680,0.9998967048858591,0.9998967048858588,0.9998967048858589,2.220675434172756e-16,1.110337717086378e-16,4.768526967659406,4.768526967685738,2.6331825608849613e-11
9690,0.9998968114745642,0.9998968114745639,0.999896811474564,2.2206751974494104e-16,1.1103375987247052e-16,4.7690432033133625,4.769043203341334,2.7971402971616044e-11
9700,0.9998969178435215,0.9998969178435212,0.9998969178435213,2.220674961214153e-16,1.1103374806070766e-16,4.769558906518511,4.76955890654417,2.5659474545136618e-11
9710,0.9998970239934097,0.9998970239934094,0.9998970239934095,2.220674725465478e-16,1.110337362732739e-16,4.770074078372062,4.770074078398374,2.631228568361621e-11
9720,0.999897129924905,0.9998971299249046,0.9998971299249049,1.110337245100941e-16,2.220674490201882e-16,4.770588719967839,4.770588719995339,2.7499780230755277e-11
9730,0.9998972356386807,0.9998972356386804,0.9998972356386805,2.22067425542187e-16,1.110337127710935e-16,4.7711028323962905,4.77110283242282,2.652988939644274e-11
9740,0.9998973411354073,0.999897341135407,0.9998973411354071,2.2206740211239527e-16,1.1103370105619763e-16,4.771616416744504,4.771616416772212,2.7708502159384807e-11
9750,0.9998974464157525,0.9998974464157522,0.9998974464157522,3.3310106809599697e-16,0.0,4.7721294740962215,4.772129474125813,2.959144040914907e-11
9760,0.9998975514803814,0.9998975514803811,0.9998975514803811,3.3310103309527113e-16,0.0,4.7726420055318535,4.772642005560464,2.8610891433800134e-11
9770,0.9998976563299563,0.999897656329956,0.999897656329956,3.331009981661946e-16,0.0,4.773154012128488,4.773154012158465,2.9976909843298927e-11
9780,0.9998977609651367,0.9998977609651364,0.9998977609651365,2.2206730887236516e-16,1.1103365443618258e-16,4.7736654949599115,4.7736654949912,3.128874936919601e-11
9790,0.9998978653865798,0.9998978653865794,0.9998978653865795,2.220672856814077e-16,1.1103364284070386e-16,4.774176455096617,4.774176455130054,3.3437252966450615e-11
9800,0.9998979695949397,0.9998979695949394,0.9998979695949393,4.441345250755575e-16,1.1103363126888939e-16,4.774686893605818,4.774686893639136,3.33182370582108e-11
9810,0.9998980735908679,0.9998980735908676,0.9998980735908674,5.551680986033339e-16,2.2206723944133357e-16,4.775196811551463,4.775196811586192,3.47295525671143e-11
9820,0.9998981773750131,0.9998981773750127,0.9998981773750127,3.3310082458789194e-16,0.0,4.775706209994252,4.775706210029875,3.562306005733262e-11
9830,0.999898280948022,0.9998982809480217,0.9998982809480216,4.441343867788368e-16,1.110335966947092e-16,4.77621508999164,4.776215090025198,3.355804523152983e-11
9840,0.9998983843105378,0.9998983843105375,0.9998983843105376,2.220671704336619e-16,1.1103358521683094e-16,4.77672345259786,4.776723452632631,3.47712969528402e-11
9850,0.9998984874632019,0.9998984874632015,0.9998984874632018,1.1103357376225803e-16,2.2206714752451607e-16,4.777231298863936,4.777231298898095,3.4159342021666816e-11
9860,0.9998985904066527,0.9998985904066524,0.9998985904066525,2.220671246618391e-16,1.1103356233091955e-16,4.777738629837689,4.777738629872965,3.5275782295229874e-11
9870,0.9998986931415261,0.9998986931415258,0.9998986931415257,4.441342036909795e-16,1.1103355092274488e-16,4.778245446563753,4.778245446599521,3.5767833139743743e-11
9880,0.999898795668455,0.9998987956684546,0.9998987956684546,3.3310061861299105e-16,0.0,4.778751750083591,4.778751750116407,3.281552807266053e-11
9890,0.9998988979880704,0.9998988979880701,0.99989889798807,4.441341127024236e-16,1.110335281756059e-16,4.779257541435503,4.7792575414695415,3.40385497565876e-11
9900,0.9998990001010003,0.999899000101,0.9998990001009999,4.441340673460071e-16,1.1103351683650177e-16,4.779762821654642,4.779762821686654,3.2011726602831914e-11
9910,0.9998991020078705,0.9998991020078701,0.99989910200787,4.441340220811272e-16,1.110335055202818e-16,4.780267591773028,4.780267591804567,3.153921568355145e-11
9920,0.999899203709304,0.9998992037093036,0.9998992037093035,4.441339769075071e-16,1.1103349422687678e-16,4.780771852819556,4.780771852851012,3.1455726912099635e-11
9930,0.9998993052059213,0.999899305205921,0.9998993052059209,4.441339318248713e-16,1.1103348295621783e-16,4.781275605820013,4.781275605853716,3.370281831394095e-11
9940,0.9998994064983407,0.9998994064983404,0.9998994064983402,5.551673585411811e-16,2.2206694341647245e-16,4.781778851797085,4.781778851829494,3.240874235643787e-11
9950,0.9998995075871777,0.9998995075871774,0.9998995075871772,5.551673024143183e-16,2.220669209657273e-16,4.7822815917703805,4.782281591802438,3.205791188065632e-11
9960,0.9998996084730453,0.9998996084730449,0.9998996084730448,4.441337971201279e-16,1.1103344928003197e-16,4.782783826756425,4.782783826787544,3.111910729103329e-11
9970,0.9998997091565545,0.9998997091565541,0.999899709156554,4.441337523986935e-16,1.1103343809967337e-16,4.783285557768695,4.783285557801627,3.2932767624060943e-11
9980,0.9998998096383134,0.999899809638313,0.9998998096383128,5.551671347086015e-16,2.220668538834406e-16,4.78378678581761,4.783786785848769,3.1159075319919793e-11
9990,0.9998999099189276,0.9998999099189273,0.9998999099189271,5.551670790305275e-16,2.2206683161221096e-16,4.784287511910561,4.784287511940328,2.97672997362497e-11
10000,0.9999000099990007,0.9999000099990004,0.9999000099990001,6.662004281565715e-16,3.3310021407828574e-16,4.784787737051912,4.784787737080387,2.8475000135586015e-11
